person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_age,log_person_income
RENT,0.0,EDUCATION,C,4800,13.35,0,0.16,N,3,3.1780538303479458,10.308952660644293
RENT,0.0,EDUCATION,B,4800,10.995555082490686,0,0.16,N,4,3.1354942159291497,10.308952660644293
MORTGAGE,10.0,VENTURE,B,5200,10.08,0,0.13,N,3,3.258096538021482,10.596634733096073
RENT,5.0,DEBTCONSOLIDATION,C,4800,11.22,0,0.16,Y,3,3.2188758248682006,10.308952660644293
OWN,4.0,MEDICAL,A,1000,7.37,0,0.025,N,2,3.1780538303479458,10.596634733096073
MORTGAGE,5.0,MEDICAL,A,5000,7.68,0,0.125,N,4,3.091042453358316,10.596634733096073
RENT,4.0,VENTURE,B,4800,10.37,0,0.15,N,4,3.091042453358316,10.348173373797573
RENT,6.0,MEDICAL,B,4800,10.59,0,0.15,N,2,3.1780538303479458,10.373491181781864
RENT,3.0,DEBTCONSOLIDATION,D,4800,16.49,1,0.15,Y,2,3.091042453358316,10.373491181781864
RENT,0.0,DEBTCONSOLIDATION,B,4800,11.11,0,0.15,N,4,3.091042453358316,10.373491181781864
RENT,0.0,EDUCATION,A,4800,7.14,0,0.15,N,3,3.2188758248682006,10.373491181781864
MORTGAGE,5.0,DEBTCONSOLIDATION,B,8000,9.76,0,0.2,N,4,3.091042453358316,10.596634733096073
RENT,1.0,EDUCATION,C,4800,13.61,0,0.15,N,4,3.091042453358316,10.373491181781864
RENT,5.0,VENTURE,B,4800,11.99,0,0.15,N,2,3.1354942159291497,10.393293809078044
RENT,6.0,EDUCATION,B,4800,12.69,0,0.15,N,4,3.258096538021482,10.404262840448617
RENT,3.0,MEDICAL,A,4800,7.49,0,0.15,N,4,3.091042453358316,10.404262840448617
MORTGAGE,1.0,EDUCATION,B,13025,10.14,0,0.33,N,3,3.091042453358316,10.596634733096073
OWN,0.0,MEDICAL,B,15000,9.64,0,0.38,N,4,3.258096538021482,10.596634733096073
RENT,4.0,MEDICAL,D,4800,14.91,1,0.15,Y,4,3.1780538303479458,10.404262840448617
OWN,6.0,MEDICAL,D,5000,11.86,0,0.125,N,4,3.1780538303479458,10.596634733096073
MORTGAGE,0.0,DEBTCONSOLIDATION,D,2525,13.12,1,0.07,N,3,3.1354942159291497,10.4341158035983
RENT,5.0,DEBTCONSOLIDATION,D,4800,14.54,1,0.15,Y,3,3.1354942159291497,10.404262840448617
MORTGAGE,2.0,VENTURE,C,15450,11.22,1,0.45,N,4,3.2188758248682006,10.4341158035983
RENT,0.0,MEDICAL,B,4800,11.86,0,0.14,N,2,3.1780538303479458,10.422281345951296
RENT,0.0,DEBTCONSOLIDATION,A,4800,8.9,0,0.14,N,2,3.258096538021482,10.46310334047155
MORTGAGE,5.0,VENTURE,B,6000,9.91,0,0.15,N,2,3.091042453358316,10.598083682861178
RENT,3.0,EDUCATION,A,4800,5.42,0,0.14,N,3,3.091042453358316,10.46310334047155
RENT,9.0,VENTURE,B,4800,11.14,0,0.14,N,2,3.2188758248682006,10.46310334047155
RENT,1.0,MEDICAL,C,4800,10.28,0,0.14,N,2,3.2188758248682006,10.46310334047155
OTHER,7.0,EDUCATION,C,10000,12.72,0,0.25,Y,2,3.1354942159291497,10.599231358943339
MORTGAGE,6.0,HOMEIMPROVEMENT,A,5000,7.14,0,0.12,N,2,3.1780538303479458,10.599455750282775
RENT,4.0,PERSONAL,C,4800,10.995555082490686,1,0.16,N,3,3.091042453358316,10.308952660644293
RENT,0.0,PERSONAL,B,4800,11.11,0,0.13,N,3,3.1354942159291497,10.491274217438248
MORTGAGE,5.0,MEDICAL,A,7200,7.88,0,0.18,N,2,3.044522437723423,10.601622274607113
RENT,0.0,HOMEIMPROVEMENT,E,4800,15.95,1,0.16,Y,2,3.2188758248682006,10.308952660644293
MORTGAGE,0.0,PERSONAL,A,7000,7.4,0,0.17,N,2,3.258096538021482,10.602219111389974
MORTGAGE,6.0,DEBTCONSOLIDATION,C,6625,15.23,0,0.16,Y,3,3.091042453358316,10.603337221155746
MORTGAGE,3.0,EDUCATION,B,10000,11.86,0,0.25,N,3,3.258096538021482,10.603411717375097
MORTGAGE,1.0,EDUCATION,A,5000,7.68,0,0.12,N,4,3.1354942159291497,10.604305239400293
RENT,9.0,MEDICAL,B,4800,11.71,0,0.13,N,4,3.2188758248682006,10.545341438708522
RENT,0.0,EDUCATION,C,4800,13.8,0,0.12,Y,3,3.091042453358316,10.565917760434013
RENT,5.0,EDUCATION,C,4800,12.99,0,0.12,N,4,3.258096538021482,10.59653472809574
RENT,5.0,MEDICAL,C,4800,13.85,0,0.12,Y,3,3.1780538303479458,10.616437360392252
RENT,6.0,EDUCATION,B,4800,11.89,0,0.12,N,3,3.091042453358316,10.628617778949124
MORTGAGE,5.0,HOMEIMPROVEMENT,B,6500,9.63,0,0.16,N,4,3.2188758248682006,10.60905725309463
RENT,6.0,EDUCATION,C,4800,12.99,0,0.12,N,4,3.091042453358316,10.63354508711617
RENT,4.0,DEBTCONSOLIDATION,C,4800,14.35,0,0.11,N,4,3.091042453358316,10.645424897265505
RENT,2.0,DEBTCONSOLIDATION,C,4800,13.22,0,0.11,N,4,3.2188758248682006,10.645424897265505
RENT,3.0,PERSONAL,C,4800,11.03,0,0.11,N,4,3.091042453358316,10.668862367092954
MORTGAGE,6.0,VENTURE,A,6250,10.995555082490686,0,0.15,N,2,3.091042453358316,10.61009375278023
RENT,0.0,EDUCATION,C,4800,14.65,0,0.11,N,2,3.258096538021482,10.705489138008156
RENT,9.0,EDUCATION,A,4800,7.51,0,0.11,N,3,3.2188758248682006,10.714417768752456
RENT,1.0,MEDICAL,A,4800,5.42,0,0.11,N,2,3.258096538021482,10.714417768752456
RENT,0.0,PERSONAL,E,4800,17.99,1,0.12,N,4,3.1354942159291497,10.571316925111784
MORTGAGE,7.0,HOMEIMPROVEMENT,A,3500,7.14,0,0.09,N,4,3.258096538021482,10.611769620680343
MORTGAGE,4.0,PERSONAL,C,10000,13.48,0,0.25,Y,3,3.258096538021482,10.614474651224404
RENT,2.0,PERSONAL,C,4800,13.06,0,0.11,Y,4,3.258096538021482,10.714417768752456
RENT,3.0,VENTURE,A,4800,7.51,0,0.11,N,4,3.044522437723423,10.714417768752456
RENT,4.0,PERSONAL,C,4800,13.98,0,0.11,Y,2,3.1354942159291497,10.714417768752456
RENT,2.0,EDUCATION,C,4800,13.22,0,0.11,Y,4,3.1354942159291497,10.714417768752456
RENT,2.0,PERSONAL,B,4800,9.45,0,0.11,N,4,3.2188758248682006,10.714417768752456
RENT,3.0,VENTURE,B,4800,9.25,0,0.11,N,2,3.258096538021482,10.719803241028794
RENT,2.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.1,N,2,3.1780538303479458,10.732912351388622
RENT,0.0,PERSONAL,A,4800,8.9,0,0.1,N,2,3.1780538303479458,10.736396675471232
MORTGAGE,0.0,MEDICAL,B,8000,11.99,0,0.2,N,4,3.1780538303479458,10.616437360392252
MORTGAGE,6.0,PERSONAL,A,7975,5.79,0,0.2,N,3,3.091042453358316,10.616437360392252
MORTGAGE,9.0,MEDICAL,B,9700,9.63,0,0.24,N,4,3.2188758248682006,10.616437360392252
RENT,5.0,DEBTCONSOLIDATION,A,4800,7.9,0,0.1,N,2,3.044522437723423,10.771931674953063
MORTGAGE,4.0,MEDICAL,B,10400,10.0,0,0.25,N,2,3.1354942159291497,10.616437360392252
RENT,6.0,VENTURE,A,4800,7.9,0,0.1,N,3,3.1354942159291497,10.778956289890028
MORTGAGE,8.0,EDUCATION,A,1200,10.995555082490686,0,0.03,N,3,3.1780538303479458,10.616437360392252
RENT,2.0,VENTURE,C,4800,14.27,1,0.11,N,2,3.258096538021482,10.645424897265505
OWN,4.0,MEDICAL,A,21000,6.17,0,0.51,N,3,3.1354942159291497,10.616437360392252
RENT,2.0,EDUCATION,C,4800,15.23,1,0.11,Y,2,3.1780538303479458,10.645424897265505
OWN,6.0,VENTURE,C,10000,12.61,0,0.25,Y,2,3.091042453358316,10.616437360392252
RENT,3.0,MEDICAL,A,4800,5.42,0,0.1,N,3,3.1354942159291497,10.778956289890028
MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,5.79,0,0.2,N,2,3.2188758248682006,10.616437360392252
RENT,0.0,DEBTCONSOLIDATION,C,4800,12.98,0,0.1,Y,2,3.091042453358316,10.778956289890028
OWN,0.0,VENTURE,C,14400,14.35,0,0.35,N,2,3.1780538303479458,10.616437360392252
RENT,9.0,MEDICAL,B,4800,10.995555082490686,0,0.1,N,3,3.2188758248682006,10.778956289890028
MORTGAGE,3.0,PERSONAL,A,7500,7.88,0,0.18,N,2,3.258096538021482,10.616437360392252
RENT,0.0,PERSONAL,B,4800,9.88,0,0.1,N,3,3.1780538303479458,10.778956289890028
RENT,2.0,DEBTCONSOLIDATION,B,4800,10.36,0,0.1,N,3,3.1354942159291497,10.791378809888585
RENT,5.0,MEDICAL,B,4800,11.36,0,0.1,N,4,3.1354942159291497,10.794583545775726
MORTGAGE,3.0,MEDICAL,A,10000,7.14,0,0.25,N,2,3.1354942159291497,10.616437360392252
MORTGAGE,1.0,EDUCATION,B,16000,10.995555082490686,0,0.39,N,4,3.1354942159291497,10.616437360392252
RENT,8.0,EDUCATION,C,4800,15.96,0,0.1,N,2,3.2188758248682006,10.819778284410283
MORTGAGE,1.0,EDUCATION,D,6000,12.92,0,0.15,N,3,3.1780538303479458,10.616437360392252
RENT,5.0,VENTURE,B,4800,10.99,0,0.1,N,4,3.2188758248682006,10.819778284410283
MORTGAGE,6.0,EDUCATION,B,13750,10.83,0,0.34,N,4,3.091042453358316,10.618200511010635
OWN,5.0,MEDICAL,B,12200,11.36,0,0.3,N,4,3.1354942159291497,10.618885342030893
MORTGAGE,4.0,DEBTCONSOLIDATION,D,3600,15.7,1,0.1,N,4,3.091042453358316,10.460242108190519
MORTGAGE,2.0,MEDICAL,F,4000,10.995555082490686,1,0.11,Y,4,3.1354942159291497,10.460242108190519
RENT,7.0,EDUCATION,B,4800,10.37,0,0.1,N,3,3.1354942159291497,10.819778284410283
RENT,0.0,VENTURE,B,4800,10.995555082490686,0,0.1,N,3,3.258096538021482,10.819778284410283
RENT,2.0,VENTURE,C,4800,13.22,0,0.1,N,4,3.1780538303479458,10.819778284410283
RENT,2.0,EDUCATION,B,4800,9.99,0,0.09,N,2,3.258096538021482,10.858998997563564
RENT,3.0,EDUCATION,B,4800,9.88,0,0.09,N,2,3.1354942159291497,10.858998997563564
RENT,8.0,PERSONAL,A,4800,6.92,0,0.09,N,3,3.1780538303479458,10.915088464214607
RENT,3.0,EDUCATION,B,4800,11.12,0,0.09,N,4,3.044522437723423,10.915088464214607
RENT,3.0,MEDICAL,D,4800,14.96,1,0.1,Y,2,3.2188758248682006,10.799575577092764
MORTGAGE,7.0,EDUCATION,A,6000,6.03,0,0.15,N,4,3.1354942159291497,10.621327345686446
RENT,2.0,MEDICAL,A,4800,7.9,0,0.09,N,3,3.2188758248682006,10.918718232265187
MORTGAGE,6.0,EDUCATION,A,12000,6.03,0,0.29,N,2,3.091042453358316,10.621327345686446
RENT,3.0,PERSONAL,B,4800,10.38,0,0.08,N,3,3.1354942159291497,10.949542590465562
MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.03,0,0.17,N,3,3.044522437723423,10.621327345686446
RENT,6.0,MEDICAL,E,4800,17.99,1,0.09,N,4,3.258096538021482,10.858998997563564
MORTGAGE,5.0,PERSONAL,A,8000,6.03,0,0.2,N,3,3.258096538021482,10.621327345686446
RENT,2.0,PERSONAL,D,4800,15.62,1,0.09,Y,3,3.258096538021482,10.87804719253426
RENT,1.0,HOMEIMPROVEMENT,A,4800,7.9,0,0.08,N,3,3.258096538021482,11.002099841204238
RENT,4.0,HOMEIMPROVEMENT,A,4800,6.54,0,0.08,N,4,3.1780538303479458,11.002099841204238
MORTGAGE,0.0,VENTURE,B,6400,9.99,0,0.16,N,4,3.091042453358316,10.621327345686446
RENT,4.0,PERSONAL,A,4800,7.14,0,0.08,N,3,3.1780538303479458,11.03488966402723
OWN,7.0,HOMEIMPROVEMENT,D,9000,10.995555082490686,0,0.22,N,4,3.258096538021482,10.621327345686446
OWN,0.0,PERSONAL,A,1000,6.99,0,0.02,N,2,3.091042453358316,10.621327345686446
RENT,0.0,HOMEIMPROVEMENT,C,4800,13.72,0,0.07,N,2,3.258096538021482,11.082142548877775
RENT,0.0,PERSONAL,A,4800,7.88,0,0.07,N,4,3.1780538303479458,11.082142548877775
MORTGAGE,3.0,VENTURE,A,2500,7.29,0,0.06,N,2,3.1780538303479458,10.621327345686446
RENT,1.0,HOMEIMPROVEMENT,C,4800,13.49,0,0.07,N,3,3.2188758248682006,11.082204085445898
MORTGAGE,4.0,PERSONAL,A,3000,5.79,0,0.07,N,4,3.044522437723423,10.621327345686446
MORTGAGE,2.0,PERSONAL,A,8200,6.91,0,0.2,N,3,3.044522437723423,10.621327345686446
MORTGAGE,7.0,EDUCATION,C,5000,12.98,1,0.14,Y,3,3.1354942159291497,10.46310334047155
MORTGAGE,0.0,EDUCATION,B,6000,11.86,0,0.15,N,2,3.091042453358316,10.621327345686446
RENT,7.0,MEDICAL,B,4800,10.75,0,0.07,N,2,3.1354942159291497,11.141861783579396
RENT,2.0,PERSONAL,C,4800,10.995555082490686,0,0.07,N,2,3.1354942159291497,11.156250521031495
RENT,4.0,HOMEIMPROVEMENT,B,4800,11.86,0,0.07,N,3,3.258096538021482,11.184421397998193
RENT,2.0,HOMEIMPROVEMENT,A,4800,7.14,0,0.07,N,2,3.1780538303479458,11.185753843231971
RENT,6.0,DEBTCONSOLIDATION,E,4800,16.7,1,0.07,Y,2,3.091042453358316,11.115428526511241
RENT,2.0,DEBTCONSOLIDATION,D,4800,15.21,1,0.07,N,4,3.1780538303479458,11.141861783579396
RENT,0.0,DEBTCONSOLIDATION,B,4800,12.21,0,0.06,N,2,3.091042453358316,11.225243392518447
MORTGAGE,3.0,DEBTCONSOLIDATION,B,9000,9.88,0,0.22,N,2,3.1780538303479458,10.621327345686446
MORTGAGE,7.0,VENTURE,D,10000,14.96,0,0.24,Y,2,3.1354942159291497,10.621327345686446
MORTGAGE,0.0,DEBTCONSOLIDATION,B,7750,9.88,0,0.19,N,3,3.091042453358316,10.621327345686446
RENT,0.0,VENTURE,B,4800,9.62,0,0.06,N,3,3.1354942159291497,11.362102575235644
RENT,4.0,EDUCATION,A,4800,5.99,0,0.05,N,2,3.258096538021482,11.396391648714276
RENT,3.0,EDUCATION,B,4800,9.62,0,0.05,N,3,3.044522437723423,11.407564949312402
RENT,5.0,MEDICAL,B,4800,10.0,0,0.05,N,3,3.1354942159291497,11.429543856031177
OWN,6.0,MEDICAL,D,2500,14.96,0,0.06,Y,4,3.091042453358316,10.621327345686446
RENT,4.0,DEBTCONSOLIDATION,A,4800,10.995555082490686,0,0.05,N,4,3.258096538021482,11.461632170582678
MORTGAGE,4.0,VENTURE,A,6000,8.59,0,0.15,N,4,3.091042453358316,10.621327345686446
RENT,8.0,VENTURE,B,4800,10.74,0,0.05,N,2,3.1780538303479458,11.54868828341375
RENT,5.0,HOMEIMPROVEMENT,C,4800,10.995555082490686,0,0.05,Y,2,3.1780538303479458,11.56171562913966
MORTGAGE,2.0,EDUCATION,B,3000,12.18,0,0.07,N,4,3.091042453358316,10.621327345686446
OWN,5.0,PERSONAL,A,5000,7.74,0,0.12,N,3,3.044522437723423,10.621327345686446
RENT,4.0,MEDICAL,A,4800,7.88,0,0.04,N,2,3.091042453358316,11.652687407345388
RENT,9.0,PERSONAL,C,4800,14.22,0,0.04,N,3,3.2188758248682006,11.695247021764184
MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,9.32,0,0.15,N,3,3.1354942159291497,10.621327345686446
RENT,6.0,PERSONAL,A,4800,6.76,0,0.04,N,3,3.1780538303479458,11.736069016284437
MORTGAGE,0.0,VENTURE,B,4500,10.95,0,0.11,N,4,3.1354942159291497,10.621327345686446
RENT,6.0,VENTURE,C,4850,14.27,0,0.21,Y,4,3.091042453358316,10.043249494911286
RENT,0.0,EDUCATION,A,4850,6.62,0,0.12,N,2,3.1780538303479458,10.596634733096073
RENT,0.0,HOMEIMPROVEMENT,A,4850,8.49,0,0.09,N,2,3.1780538303479458,10.896739325546411
MORTGAGE,4.0,MEDICAL,B,7500,10.71,0,0.18,N,2,3.1354942159291497,10.621327345686446
MORTGAGE,7.0,DEBTCONSOLIDATION,B,5500,10.71,0,0.13,N,4,3.1354942159291497,10.621327345686446
RENT,0.0,EDUCATION,C,4900,13.72,0,0.23,Y,2,3.2188758248682006,9.980448593672257
MORTGAGE,5.0,VENTURE,B,24250,10.75,0,0.59,N,2,3.044522437723423,10.621424901903293
OWN,9.0,VENTURE,A,4000,6.76,0,0.1,N,3,3.2188758248682006,10.621424901903293
OWN,1.0,PERSONAL,B,12000,10.995555082490686,0,0.29,N,2,3.2188758248682006,10.621424901903293
RENT,4.0,PERSONAL,B,10000,10.99,0,0.11,N,4,3.1354942159291497,11.461632170582678
MORTGAGE,5.0,VENTURE,B,16000,10.95,0,0.39,N,3,3.258096538021482,10.621424901903293
RENT,0.0,EDUCATION,C,10000,13.22,1,0.12,N,3,3.2188758248682006,11.326595886778735
RENT,7.0,PERSONAL,B,10000,10.65,0,0.1,N,3,3.1354942159291497,11.472103470449973
MORTGAGE,2.0,DEBTCONSOLIDATION,C,5700,12.99,0,0.14,N,4,3.044522437723423,10.622131899994592
OWN,4.0,PERSONAL,A,5600,6.03,0,0.14,N,3,3.1780538303479458,10.623763400484325
OWN,2.0,VENTURE,B,9200,12.42,0,0.22,N,2,3.1780538303479458,10.623763400484325
RENT,7.0,EDUCATION,C,10000,13.99,0,0.1,N,3,3.1354942159291497,11.48246625748552
RENT,5.0,HOMEIMPROVEMENT,A,10000,7.51,0,0.1,N,4,3.1780538303479458,11.491190972824223
RENT,9.0,DEBTCONSOLIDATION,B,10000,12.69,0,0.1,N,4,3.2188758248682006,11.49272275765271
MORTGAGE,7.0,EDUCATION,B,16000,11.83,0,0.39,N,2,3.1354942159291497,10.626096443245693
RENT,5.0,PERSONAL,A,10000,7.29,0,0.1,N,2,3.258096538021482,11.502875129116727
RENT,1.0,PERSONAL,C,10000,14.65,0,0.1,Y,3,3.2188758248682006,11.505649055999452
OWN,3.0,PERSONAL,B,8000,11.48,0,0.19,N,3,3.044522437723423,10.626193535337618
RENT,8.0,DEBTCONSOLIDATION,D,10000,14.84,1,0.11,Y,2,3.1780538303479458,11.3850466378818
RENT,1.0,EDUCATION,A,10000,9.32,0,0.1,N,4,3.091042453358316,11.512885464170207
RENT,3.0,EDUCATION,B,10000,10.65,0,0.1,N,3,3.091042453358316,11.512925464970229
RENT,5.0,PERSONAL,A,10000,7.51,0,0.1,N,3,3.1780538303479458,11.512925464970229
RENT,3.0,VENTURE,A,10000,6.62,0,0.1,N,4,3.2188758248682006,11.512925464970229
RENT,9.0,EDUCATION,E,10000,17.88,1,0.11,Y,4,3.2188758248682006,11.385092093460344
RENT,4.0,HOMEIMPROVEMENT,E,10000,16.4,0,0.1,Y,2,3.1780538303479458,11.512925464970229
RENT,4.0,VENTURE,E,10000,17.93,1,0.11,Y,3,3.044522437723423,11.385092093460344
RENT,0.0,PERSONAL,B,10000,11.46,0,0.1,N,2,3.1354942159291497,11.512925464970229
RENT,5.0,EDUCATION,D,10000,10.995555082490686,0,0.1,Y,3,3.044522437723423,11.532728092266408
OWN,4.0,VENTURE,E,7200,10.995555082490686,0,0.17,N,2,3.1354942159291497,10.633352316031235
RENT,5.0,MEDICAL,A,10000,8.59,0,0.1,N,2,3.258096538021482,11.532728092266408
RENT,0.0,VENTURE,A,10000,8.38,0,0.09,N,3,3.2188758248682006,11.580584113444043
MORTGAGE,8.0,EDUCATION,A,8500,7.14,0,0.2,N,4,3.1780538303479458,10.63344870621879
RENT,7.0,MEDICAL,A,10000,7.66,0,0.09,N,2,3.1354942159291497,11.585246126549855
RENT,2.0,EDUCATION,D,10000,15.28,1,0.1,Y,2,3.258096538021482,11.472103470449973
MORTGAGE,9.0,EDUCATION,C,1600,13.11,0,0.04,Y,3,3.2188758248682006,10.633641458725169
RENT,0.0,EDUCATION,E,10000,16.4,1,0.1,N,2,3.1354942159291497,11.49272275765271
OWN,9.0,MEDICAL,A,4400,7.29,0,0.11,N,2,3.2188758248682006,10.63393051783977
RENT,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.09,N,2,3.1354942159291497,11.608235644774552
OWN,4.0,EDUCATION,B,12000,12.42,0,0.29,N,2,3.091042453358316,10.635855446249355
MORTGAGE,0.0,DEBTCONSOLIDATION,B,6800,10.59,0,0.16,N,3,3.091042453358316,10.635855446249355
MORTGAGE,7.0,EDUCATION,C,7000,13.43,0,0.17,N,3,3.1354942159291497,10.635855446249355
RENT,3.0,HOMEIMPROVEMENT,C,10000,13.72,0,0.09,Y,3,3.258096538021482,11.635143097694478
MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,8.94,0,0.24,N,2,3.1780538303479458,10.635855446249355
MORTGAGE,2.0,EDUCATION,D,3000,15.05,0,0.07,N,3,3.091042453358316,10.635855446249355
RENT,6.0,PERSONAL,A,10000,8.94,0,0.09,N,4,3.1780538303479458,11.650946762867603
OWN,1.0,PERSONAL,B,14400,10.995555082490686,0,0.35,N,4,3.091042453358316,10.635951595473024
MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000,5.99,0,0.1,N,2,3.2188758248682006,10.63739272556824
RENT,6.0,MEDICAL,A,10000,7.29,0,0.09,N,4,3.2188758248682006,11.652687407345388
OWN,5.0,VENTURE,B,20000,11.12,0,0.48,N,4,3.091042453358316,10.638663998571394
OWN,3.0,VENTURE,A,5000,7.51,0,0.12,N,2,3.2188758248682006,10.638687969327073
RENT,3.0,MEDICAL,B,10000,10.37,0,0.09,N,2,3.2188758248682006,11.652687407345388
MORTGAGE,5.0,HOMEIMPROVEMENT,E,2400,10.995555082490686,1,0.07,N,3,3.044522437723423,10.48458522928745
RENT,5.0,DEBTCONSOLIDATION,C,10000,14.26,0,0.09,Y,4,3.2188758248682006,11.661345470088502
MORTGAGE,6.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.12,N,2,3.091042453358316,10.640268770116135
MORTGAGE,3.0,VENTURE,A,3100,6.76,0,0.07,N,4,3.091042453358316,10.640651618512848
MORTGAGE,4.0,PERSONAL,A,2500,6.91,0,0.06,N,3,3.091042453358316,10.641129972982625
RENT,2.0,DEBTCONSOLIDATION,B,10000,11.71,0,0.08,N,3,3.044522437723423,11.695247021764184
RENT,4.0,DEBTCONSOLIDATION,B,10000,9.99,0,0.08,N,3,3.044522437723423,11.695247021764184
MORTGAGE,7.0,HOMEIMPROVEMENT,C,3500,13.35,1,0.1,N,2,3.1354942159291497,10.489633984101829
RENT,3.0,MEDICAL,A,10000,7.88,0,0.08,N,2,3.1780538303479458,11.695247021764184
RENT,4.0,HOMEIMPROVEMENT,C,10000,13.61,0,0.08,Y,4,3.1780538303479458,11.695247021764184
RENT,7.0,MEDICAL,B,10000,10.995555082490686,1,0.1089324618736383,N,4,3.1354942159291497,11.427367576608582
RENT,3.0,DEBTCONSOLIDATION,A,10000,9.32,0,0.08,N,2,3.2188758248682006,11.695247021764184
RENT,0.0,DEBTCONSOLIDATION,C,10000,11.66,0,0.08,N,2,3.1354942159291497,11.695247021764184
MORTGAGE,5.0,DEBTCONSOLIDATION,A,19200,7.9,0,0.46,N,2,3.1780538303479458,10.645424897265505
RENT,1.0,MEDICAL,B,10000,10.65,0,0.08,N,3,3.258096538021482,11.715866308966918
MORTGAGE,4.0,DEBTCONSOLIDATION,B,3000,9.91,0,0.07,N,4,3.2188758248682006,10.645424897265505
RENT,2.0,PERSONAL,C,10000,14.27,0,0.08,N,3,3.1354942159291497,11.728036844587175
MORTGAGE,1.0,PERSONAL,C,10500,14.65,0,0.25,N,2,3.091042453358316,10.645424897265505
RENT,6.0,VENTURE,A,10000,7.49,0,0.08,N,2,3.258096538021482,11.736069016284437
RENT,7.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.08,N,2,3.2188758248682006,11.77528972943772
MORTGAGE,6.0,DEBTCONSOLIDATION,B,4000,12.69,1,0.11,N,4,3.091042453358316,10.491274217438248
MORTGAGE,2.0,MEDICAL,C,5000,14.27,1,0.14,Y,2,3.044522437723423,10.491274217438248
MORTGAGE,9.0,HOMEIMPROVEMENT,B,12000,9.91,0,0.29,N,2,3.2188758248682006,10.645424897265505
MORTGAGE,0.0,PERSONAL,D,6000,16.77,0,0.14,N,3,3.1354942159291497,10.645424897265505
MORTGAGE,1.0,VENTURE,A,13975,8.9,0,0.33,N,4,3.2188758248682006,10.645424897265505
RENT,4.0,HOMEIMPROVEMENT,C,10000,12.84,0,0.08,Y,3,3.2188758248682006,11.790557201568507
MORTGAGE,6.0,EDUCATION,C,15000,13.49,0,0.36,Y,4,3.091042453358316,10.645424897265505
RENT,0.0,EDUCATION,B,10000,9.99,0,0.07,N,2,3.091042453358316,11.84939770159144
RENT,0.0,HOMEIMPROVEMENT,B,10000,11.14,0,0.07,N,2,3.1780538303479458,11.84939770159144
MORTGAGE,5.0,EDUCATION,A,4900,6.03,0,0.12,N,4,3.1780538303479458,10.645424897265505
OWN,8.0,EDUCATION,A,8000,6.62,0,0.19,N,4,3.1780538303479458,10.645424897265505
MORTGAGE,5.0,VENTURE,A,5400,6.03,0,0.13,N,3,3.091042453358316,10.645424897265505
OWN,6.0,VENTURE,A,4800,10.995555082490686,0,0.11,N,3,3.091042453358316,10.645424897265505
RENT,1.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.07,N,3,3.258096538021482,11.884489021402711
MORTGAGE,4.0,VENTURE,B,3500,9.91,0,0.08,N,2,3.091042453358316,10.645424897265505
MORTGAGE,3.0,EDUCATION,A,8675,7.51,0,0.21,N,4,3.1780538303479458,10.645424897265505
RENT,1.0,EDUCATION,B,10000,12.69,0,0.06,N,2,3.1354942159291497,11.967180737247824
OWN,6.0,EDUCATION,A,18000,10.995555082490686,0,0.43,N,2,3.2188758248682006,10.645424897265505
RENT,0.0,VENTURE,A,10000,8.94,0,0.06,N,3,3.091042453358316,11.982929094215963
RENT,9.0,DEBTCONSOLIDATION,D,10000,14.96,1,0.07,Y,4,3.2188758248682006,11.938193200374572
RENT,2.0,PERSONAL,B,10000,9.2,0,0.06,N,3,3.1780538303479458,12.013700752882718
MORTGAGE,6.0,MEDICAL,A,3125,8.9,0,0.07,N,3,3.1780538303479458,10.645424897265505
RENT,4.0,HOMEIMPROVEMENT,D,10000,15.05,0,0.06,Y,4,3.2188758248682006,12.072541252905651
RENT,2.0,VENTURE,D,10000,13.67,1,0.04,N,2,3.1780538303479458,12.380025952653611
MORTGAGE,4.0,VENTURE,A,8000,6.62,0,0.19,N,3,3.1780538303479458,10.645424897265505
RENT,1.0,EDUCATION,B,9975,11.48,1,0.41,N,4,3.1780538303479458,10.091956839916318
RENT,4.0,EDUCATION,B,9975,10.995555082490686,1,0.34,N,2,3.091042453358316,10.275189030491484
RENT,2.0,VENTURE,C,9975,13.11,0,0.22,Y,3,3.1780538303479458,10.736396675471232
RENT,6.0,VENTURE,B,9975,11.48,0,0.17,N,4,3.091042453358316,11.002099841204238
MORTGAGE,6.0,MEDICAL,A,3000,6.03,0,0.07,N,2,3.091042453358316,10.645424897265505
RENT,0.0,VENTURE,A,9975,7.51,0,0.15,N,2,3.1354942159291497,11.082142548877775
OWN,5.0,VENTURE,A,6500,6.03,0,0.15,N,2,3.1354942159291497,10.645424897265505
