person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income
RENT,4.0,DEBTCONSOLIDATION,D,6500,17.49,1,0.18,Y,2,10.491274217438248
RENT,2.0,EDUCATION,A,6500,5.99,0,0.15,N,2,10.645424897265505
RENT,2.0,PERSONAL,B,6500,10.37,0,0.15,N,3,10.645424897265505
MORTGAGE,5.0,HOMEIMPROVEMENT,B,1750,11.89,0,0.03,N,2,10.862071196600535
MORTGAGE,3.0,EDUCATION,B,7500,10.59,0,0.14,N,3,10.8623778980291
RENT,5.0,EDUCATION,C,6500,12.73,0,0.15,N,3,10.6689553946757
MORTGAGE,2.0,VENTURE,C,4750,13.35,0,0.09,Y,4,10.863795169827055
RENT,7.0,VENTURE,B,6500,10.96,0,0.15,N,3,10.708265549267258
RENT,3.0,VENTURE,B,6500,10.74,0,0.14,N,2,10.714417768752456
RENT,2.0,MEDICAL,B,6500,10.99,0,0.14,N,4,10.727662995502476
MORTGAGE,6.0,DEBTCONSOLIDATION,D,15000,12.86,1,0.32,Y,4,10.743329112246878
MORTGAGE,4.0,VENTURE,D,15000,16.49,0,0.29,Y,2,10.865898220023835
MORTGAGE,0.0,DEBTCONSOLIDATION,B,9500,12.69,1,0.2,N,4,10.747207591575448
MORTGAGE,3.0,DEBTCONSOLIDATION,B,4000,10.65,0,0.08,N,4,10.868568448579715
RENT,6.0,MEDICAL,D,6500,13.99,1,0.14,N,2,10.714684399869888
MORTGAGE,6.0,DEBTCONSOLIDATION,C,8000,15.23,0,0.15,N,3,10.868568448579715
MORTGAGE,1.0,MEDICAL,A,5000,7.49,1,0.11,N,3,10.747207591575448
RENT,2.0,EDUCATION,B,6500,10.65,0,0.12,N,4,10.87804719253426
RENT,5.0,DEBTCONSOLIDATION,C,6500,13.98,0,0.12,N,4,10.92240707229499
RENT,2.0,EDUCATION,B,6500,10.95,0,0.11,N,3,10.985292722887856
MORTGAGE,0.0,PERSONAL,B,15250,9.63,0,0.29,N,2,10.868568448579715
MORTGAGE,9.0,HOMEIMPROVEMENT,A,7000,5.79,0,0.13,N,4,10.868568448579715
RENT,3.0,PERSONAL,B,6500,9.25,0,0.11,N,2,11.002099841204238
MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,7.88,0,0.17,N,4,10.868568448579715
RENT,0.0,MEDICAL,B,6500,10.995555082490686,0,0.1,N,4,11.042393696283408
RENT,7.0,DEBTCONSOLIDATION,B,6500,10.25,0,0.1,N,3,11.097410021008562
MORTGAGE,2.0,PERSONAL,D,6400,14.54,0,0.12,N,4,10.870167169943413
MORTGAGE,9.0,PERSONAL,B,2000,12.69,1,0.04,N,3,10.75032101939506
RENT,6.0,VENTURE,C,6500,13.23,0,0.09,N,3,11.156250521031495
RENT,5.0,HOMEIMPROVEMENT,A,6500,7.74,0,0.09,N,2,11.192720200812888
RENT,2.0,DEBTCONSOLIDATION,A,6500,10.995555082490686,0,0.09,N,4,11.198214720130528
MORTGAGE,7.0,PERSONAL,A,4000,7.4,0,0.08,N,3,10.872370734529454
MORTGAGE,2.0,EDUCATION,A,5000,9.63,0,0.09,N,4,10.872370734529454
MORTGAGE,6.0,DEBTCONSOLIDATION,A,11000,8.94,0,0.21,N,3,10.872446632977368
MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,9.38,0,0.15,N,2,10.873110498787057
MORTGAGE,2.0,PERSONAL,A,8000,7.51,0,0.15,N,2,10.873887610057317
RENT,2.0,EDUCATION,C,6500,13.57,0,0.09,Y,2,11.225243392518449
MORTGAGE,7.0,EDUCATION,B,2625,11.71,0,0.05,N,3,10.874266469694351
RENT,6.0,VENTURE,A,6500,7.51,0,0.08,N,3,11.289781913656018
RENT,4.0,VENTURE,D,6500,10.995555082490686,0,0.08,N,3,11.33857207782545
RENT,4.0,EDUCATION,B,6500,11.89,0,0.08,N,4,11.33857207782545
MORTGAGE,8.0,DEBTCONSOLIDATION,A,3600,7.9,0,0.07,N,3,10.874266469694351
RENT,7.0,DEBTCONSOLIDATION,C,6500,12.98,0,0.08,Y,4,11.353882839062544
MORTGAGE,0.0,MEDICAL,A,6000,5.42,1,0.13,N,4,10.75363848190574
MORTGAGE,5.0,VENTURE,B,4000,10.99,0,0.08,N,2,10.874266469694351
OWN,5.0,EDUCATION,D,4800,17.49,0,0.09,Y,3,10.874266469694351
RENT,1.0,EDUCATION,B,6500,9.88,0,0.07,N,3,11.426277658244556
RENT,0.0,PERSONAL,A,6500,8.0,0,0.07,N,2,11.429543856031176
OWN,4.0,MEDICAL,A,7000,6.99,0,0.13,N,4,10.874266469694351
RENT,8.0,PERSONAL,A,6500,8.49,0,0.07,N,2,11.461632170582678
MORTGAGE,10.0,MEDICAL,A,1925,6.76,0,0.04,N,4,10.874266469694351
MORTGAGE,6.0,PERSONAL,A,7000,6.76,0,0.13,N,2,10.874266469694351
MORTGAGE,8.0,EDUCATION,A,4000,7.88,0,0.08,N,4,10.874266469694351
MORTGAGE,6.0,PERSONAL,C,6000,13.98,0,0.11,Y,3,10.874266469694351
RENT,0.0,VENTURE,B,6550,10.65,0,0.14,N,2,10.757902880692196
RENT,2.0,MEDICAL,A,6575,8.0,0,0.15,N,4,10.714417768752456
RENT,8.0,EDUCATION,A,6575,6.99,0,0.08,N,3,11.362102575235644
RENT,0.0,EDUCATION,C,6600,12.68,1,0.31,Y,4,9.980448593672255
MORTGAGE,0.0,MEDICAL,C,5000,12.87,1,0.11,N,4,10.75363848190574
RENT,2.0,HOMEIMPROVEMENT,C,6600,13.06,1,0.22,N,2,10.308952660644293
RENT,6.0,MEDICAL,B,6600,10.33,0,0.22,N,2,10.309085985089528
RENT,6.0,EDUCATION,A,6600,7.49,0,0.19,N,3,10.457372665762566
RENT,0.0,MEDICAL,A,6600,8.59,0,0.19,N,4,10.46310334047155
RENT,1.0,MEDICAL,B,6600,11.49,0,0.18,N,4,10.491274217438248
OWN,4.0,HOMEIMPROVEMENT,B,7200,9.91,0,0.14,N,3,10.87804719253426
RENT,3.0,MEDICAL,B,6600,10.995555082490686,0,0.17,N,2,10.571316925111784
MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,6.62,0,0.11,N,3,10.87804719253426
RENT,3.0,DEBTCONSOLIDATION,C,6600,13.85,0,0.16,Y,4,10.621327345686446
RENT,1.0,DEBTCONSOLIDATION,A,6600,8.0,0,0.16,N,2,10.621327345686446
RENT,2.0,MEDICAL,B,6600,10.65,0,0.16,N,4,10.645424897265505
RENT,0.0,MEDICAL,D,6600,16.89,1,0.16,N,3,10.641560296449066
RENT,3.0,EDUCATION,B,6600,11.11,0,0.14,N,2,10.778956289890028
OWN,2.0,HOMEIMPROVEMENT,B,2500,9.91,0,0.05,N,2,10.87804719253426
MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,6.03,0,0.15,N,2,10.87804719253426
MORTGAGE,9.0,EDUCATION,A,12000,6.62,1,0.26,N,2,10.757902880692196
MORTGAGE,6.0,DEBTCONSOLIDATION,C,1000,15.27,0,0.02,Y,4,10.87804719253426
RENT,3.0,HOMEIMPROVEMENT,A,6600,10.995555082490686,0,0.13,N,3,10.858998997563564
OWN,5.0,MEDICAL,A,3000,7.51,0,0.06,N,4,10.87804719253426
MORTGAGE,10.0,MEDICAL,C,11500,14.65,0,0.22,N,4,10.87804719253426
RENT,2.0,PERSONAL,C,6600,11.97,0,0.12,Y,4,10.896739325546411
RENT,0.0,DEBTCONSOLIDATION,B,6600,10.59,0,0.11,N,2,11.002099841204238
MORTGAGE,9.0,VENTURE,A,10800,7.51,0,0.2,N,2,10.87804719253426
RENT,4.0,PERSONAL,B,6600,10.99,0,0.11,N,2,11.002099841204238
MORTGAGE,3.0,HOMEIMPROVEMENT,A,2800,6.03,0,0.05,N,4,10.87804719253426
RENT,5.0,MEDICAL,A,6600,8.9,0,0.1,N,3,11.06663836234181
MORTGAGE,10.0,VENTURE,A,12000,5.99,0,0.23,N,4,10.87804719253426
MORTGAGE,0.0,DEBTCONSOLIDATION,A,5025,7.49,0,0.09,N,3,10.87804719253426
RENT,3.0,VENTURE,C,6600,12.84,0,0.09,Y,3,11.156250521031495
OWN,3.0,VENTURE,B,6000,9.99,0,0.11,N,2,10.87804719253426
RENT,0.0,VENTURE,A,6600,10.995555082490686,0,0.07,N,2,11.48246625748552
RENT,9.0,VENTURE,B,6600,10.99,0,0.06,N,2,11.531521482252302
MORTGAGE,9.0,VENTURE,C,12375,13.49,0,0.23,Y,3,10.87804719253426
MORTGAGE,4.0,VENTURE,A,15000,10.995555082490686,0,0.28,N,2,10.87804719253426
MORTGAGE,6.0,VENTURE,C,7350,14.79,0,0.14,Y,4,10.87804719253426
RENT,0.0,DEBTCONSOLIDATION,A,6625,8.63,1,0.5,N,3,9.487972108574462
RENT,7.0,EDUCATION,A,6625,6.03,1,0.39,N,3,9.72913416539135
RENT,2.0,DEBTCONSOLIDATION,C,6625,13.06,1,0.24,N,2,10.23995978915734
MORTGAGE,6.0,MEDICAL,B,24000,10.37,1,0.51,N,4,10.757902880692196
RENT,8.0,EDUCATION,D,6625,12.92,0,0.24,N,2,10.23995978915734
MORTGAGE,8.0,VENTURE,A,6850,6.92,0,0.13,N,2,10.87804719253426
MORTGAGE,6.0,PERSONAL,A,5000,5.42,0,0.09,N,3,10.87804719253426
RENT,3.0,MEDICAL,C,6625,11.22,0,0.13,N,2,10.819778284410283
MORTGAGE,8.0,HOMEIMPROVEMENT,D,10000,14.91,0,0.19,N,4,10.87804719253426
RENT,3.0,VENTURE,C,6625,11.22,0,0.12,Y,4,10.9525593956441
RENT,0.0,VENTURE,A,6650,8.9,0,0.2,N,3,10.4341158035983
RENT,2.0,VENTURE,B,6650,12.69,0,0.12,N,2,10.933106969717286
MORTGAGE,5.0,VENTURE,C,18000,13.8,0,0.34,Y,3,10.87804719253426
RENT,6.0,PERSONAL,B,6650,10.995555082490686,0,0.09,N,4,11.188869822404088
RENT,0.0,EDUCATION,A,6700,7.66,1,0.56,N,4,9.392661928770137
RENT,4.0,DEBTCONSOLIDATION,A,6700,6.92,1,0.31,N,4,9.980448593672255
RENT,0.0,EDUCATION,C,6700,13.8,0,0.27,Y,3,10.126471091048971
MORTGAGE,4.0,VENTURE,D,6600,14.46,0,0.12,Y,4,10.87804719253426
MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,10.995555082490686,0,0.15,N,2,10.87804719253426
RENT,0.0,VENTURE,D,6700,15.31,1,0.24,N,3,10.22557105170524
RENT,2.0,PERSONAL,D,6700,14.11,1,0.19,Y,4,10.492662142713096
MORTGAGE,6.0,VENTURE,E,8000,16.82,0,0.15,N,4,10.87804719253426
RENT,3.0,DEBTCONSOLIDATION,B,6700,11.99,0,0.14,N,3,10.778956289890028
RENT,2.0,PERSONAL,C,6700,13.47,0,0.09,N,3,11.187250725008353
MORTGAGE,9.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.15,N,2,10.87804719253426
RENT,5.0,MEDICAL,C,6700,15.23,0,0.08,Y,2,11.350406535472452
MORTGAGE,7.0,MEDICAL,C,16000,14.35,1,0.34,Y,3,10.757902880692196
MORTGAGE,6.0,DEBTCONSOLIDATION,A,7750,7.14,0,0.15,N,4,10.87804719253426
OWN,5.0,PERSONAL,B,14400,11.36,0,0.27,N,3,10.87804719253426
MORTGAGE,4.0,PERSONAL,D,8000,16.07,0,0.15,Y,4,10.87804719253426
RENT,4.0,EDUCATION,A,6750,5.99,0,0.16,N,3,10.621327345686446
RENT,2.0,MEDICAL,D,6750,17.27,1,0.16,N,2,10.645424897265505
RENT,9.0,VENTURE,A,6775,7.9,0,0.09,N,4,11.225243392518449
OWN,8.0,PERSONAL,B,16000,10.25,0,0.3,N,2,10.87804719253426
OWN,3.0,HOMEIMPROVEMENT,A,9800,7.51,0,0.18,N,4,10.87804719253426
RENT,6.0,EDUCATION,A,6800,8.9,0,0.25,N,3,10.22557105170524
RENT,3.0,MEDICAL,A,6800,8.49,0,0.24,N,3,10.232791299678729
OWN,8.0,MEDICAL,A,3350,6.76,0,0.06,N,2,10.87804719253426
RENT,8.0,EDUCATION,B,6800,9.63,0,0.24,N,3,10.268130666124035
RENT,1.0,VENTURE,B,6800,10.59,0,0.23,N,2,10.279180502310622
MORTGAGE,6.0,EDUCATION,E,10000,17.39,0,0.19,N,3,10.87804719253426
RENT,2.0,EDUCATION,F,6800,21.74,1,0.22,Y,3,10.325481962595504
RENT,6.0,PERSONAL,A,6800,7.14,0,0.18,N,2,10.51867319162636
MORTGAGE,2.0,VENTURE,B,10750,11.14,0,0.2,N,2,10.87804719253426
RENT,1.0,VENTURE,D,6800,14.11,1,0.22,N,2,10.357742824813725
RENT,2.0,PERSONAL,A,6800,7.68,0,0.18,N,3,10.548284472155029
MORTGAGE,0.0,HOMEIMPROVEMENT,D,7200,14.42,0,0.14,N,3,10.87804719253426
RENT,6.0,PERSONAL,C,6800,11.59,0,0.17,Y,2,10.626096443245691
RENT,1.0,PERSONAL,A,6800,5.79,0,0.15,N,3,10.714417768752456
MORTGAGE,1.0,EDUCATION,D,6400,13.67,0,0.12,N,2,10.87804719253426
RENT,2.0,VENTURE,D,6800,15.65,1,0.15,Y,4,10.736396675471232
RENT,3.0,HOMEIMPROVEMENT,B,6800,10.65,1,0.15,N,2,10.754748976189765
MORTGAGE,0.0,DEBTCONSOLIDATION,B,4000,10.39,0,0.08,N,2,10.87804719253426
RENT,4.0,EDUCATION,B,6800,9.91,0,0.13,N,4,10.87804719253426
MORTGAGE,0.0,PERSONAL,D,12000,13.24,0,0.23,N,2,10.87804719253426
MORTGAGE,6.0,VENTURE,B,21000,10.65,0,0.4,N,4,10.878122661384529
MORTGAGE,3.0,VENTURE,A,4800,5.42,0,0.09,N,2,10.878122661384529
MORTGAGE,3.0,DEBTCONSOLIDATION,B,5000,10.0,0,0.09,N,4,10.878122661384529
RENT,8.0,HOMEIMPROVEMENT,B,6800,10.59,0,0.13,N,3,10.896739325546411
MORTGAGE,7.0,PERSONAL,A,10000,5.79,0,0.19,N,3,10.878122661384529
MORTGAGE,1.0,DEBTCONSOLIDATION,B,2400,10.36,0,0.05,N,2,10.878122661384529
OWN,9.0,EDUCATION,B,2000,10.75,0,0.04,N,4,10.878122661384529
RENT,0.0,PERSONAL,A,6800,6.54,1,0.14,N,4,10.778956289890028
MORTGAGE,6.0,EDUCATION,C,1500,13.79,0,0.03,N,2,10.878122661384529
RENT,1.0,VENTURE,B,6800,11.49,0,0.12,N,2,10.915088464214609
RENT,2.0,EDUCATION,B,6800,11.99,0,0.12,N,2,10.915088464214609
RENT,0.0,VENTURE,A,6800,7.51,0,0.11,N,2,11.002099841204238
OWN,10.0,VENTURE,A,13000,7.9,0,0.24,N,3,10.87993220723003
RENT,8.0,DEBTCONSOLIDATION,A,6800,8.49,0,0.1,N,4,11.12732180595762
MORTGAGE,4.0,EDUCATION,C,6500,13.61,0,0.12,N,3,10.88038408252014
MORTGAGE,3.0,MEDICAL,A,25000,7.49,1,0.53,N,3,10.76104686934646
MORTGAGE,10.0,MEDICAL,A,4000,6.76,0,0.08,N,3,10.880967452722706
MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,7.49,0,0.13,N,3,10.881061512827182
MORTGAGE,8.0,PERSONAL,B,13500,10.99,0,0.25,N,4,10.88151287821512
RENT,5.0,HOMEIMPROVEMENT,A,6800,5.42,0,0.1,N,2,11.156250521031495
RENT,6.0,EDUCATION,C,6800,13.22,0,0.09,N,3,11.253921548204945
RENT,9.0,MEDICAL,D,6500,14.61,1,0.0676730869338886,N,2,11.472624168196702
RENT,4.0,DEBTCONSOLIDATION,B,6475,9.91,0,0.26,N,3,10.126631103850338
RENT,1.0,PERSONAL,B,6475,10.59,0,0.12,N,4,10.87804719253426
RENT,4.0,PERSONAL,A,6475,6.99,1,0.08,N,3,11.289781913656018
MORTGAGE,10.0,HOMEIMPROVEMENT,D,6000,14.61,1,0.13,Y,3,10.765533269557888
RENT,4.0,HOMEIMPROVEMENT,B,6450,10.995555082490686,1,0.22,N,3,10.28742254209393
OWN,3.0,EDUCATION,B,13600,10.99,0,0.25,N,4,10.885566024948286
RENT,1.0,HOMEIMPROVEMENT,D,6450,14.42,1,0.21,Y,3,10.341742483467284
OWN,4.0,EDUCATION,A,15000,6.03,0,0.28,N,3,10.887081729619972
RENT,0.0,MEDICAL,C,6425,13.72,0,0.09,N,2,11.156250521031495
MORTGAGE,4.0,DEBTCONSOLIDATION,B,2000,9.62,0,0.04,N,4,10.887436932884098
RENT,4.0,PERSONAL,B,6400,10.99,1,0.32,N,3,9.903487552536127
RENT,3.0,EDUCATION,C,6400,10.995555082490686,0,0.27,Y,3,10.085809109330082
RENT,0.0,EDUCATION,B,6400,10.95,0,0.27,N,3,10.085809109330082
RENT,0.0,EDUCATION,C,6400,12.84,0,0.26,N,3,10.126631103850338
RENT,2.0,MEDICAL,B,6400,10.37,0,0.24,N,3,10.181119289134408
RENT,3.0,VENTURE,E,6400,14.75,0,0.23,N,2,10.23995978915734
RENT,0.0,EDUCATION,C,6400,10.995555082490686,0,0.22,Y,4,10.275051108968611
RENT,0.0,HOMEIMPROVEMENT,D,6400,16.29,1,0.22,N,2,10.279180502310622
RENT,2.0,EDUCATION,A,6400,6.99,0,0.21,N,4,10.308952660644293
MORTGAGE,3.0,PERSONAL,A,6000,7.88,0,0.11,N,2,10.88921105912562
RENT,4.0,HOMEIMPROVEMENT,D,6400,15.99,1,0.21,N,2,10.308952660644293
RENT,3.0,VENTURE,C,6400,10.995555082490686,0,0.21,Y,3,10.308952660644293
RENT,2.0,MEDICAL,A,6400,10.995555082490686,0,0.21,N,3,10.308952660644293
MORTGAGE,7.0,EDUCATION,B,15000,10.75,0,0.28,N,4,10.890497664622936
MORTGAGE,5.0,EDUCATION,D,16000,15.65,0,0.3,Y,4,10.890870284517696
RENT,1.0,DEBTCONSOLIDATION,E,6400,16.0,1,0.21,N,3,10.308952660644293
MORTGAGE,7.0,EDUCATION,A,8600,6.03,0,0.16,N,3,10.891615108028963
MORTGAGE,9.0,HOMEIMPROVEMENT,A,10750,5.79,0,0.2,N,2,10.89195009770325
RENT,5.0,MEDICAL,B,6400,11.49,0,0.21,N,4,10.325481962595504
RENT,1.0,VENTURE,A,6400,7.51,0,0.21,N,3,10.348173373797572
MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.11,N,2,10.893028746149875
MORTGAGE,4.0,MEDICAL,B,18000,10.95,1,0.38,N,3,10.774780918479548
MORTGAGE,5.0,PERSONAL,A,6000,8.9,0,0.11,N,2,10.893177433980052
RENT,0.0,MEDICAL,A,6400,9.32,0,0.2,N,4,10.348942308860453
MORTGAGE,2.0,MEDICAL,C,11700,12.87,0,0.22,N,2,10.893623364868152
MORTGAGE,2.0,DEBTCONSOLIDATION,B,12000,10.0,0,0.22,N,2,10.893976252514248
MORTGAGE,4.0,PERSONAL,C,2700,14.72,0,0.05,N,4,10.894440388718705
MORTGAGE,6.0,VENTURE,A,11500,5.99,0,0.21,N,4,10.895126915200132
OWN,0.0,PERSONAL,B,6400,9.62,0,0.12,N,4,10.895757362096592
MORTGAGE,7.0,EDUCATION,B,2000,10.74,0,0.04,N,3,10.896294782307262
RENT,1.0,VENTURE,C,6400,14.35,0,0.2,N,4,10.36835300392574
MORTGAGE,6.0,MEDICAL,A,5000,6.03,0,0.09,N,2,10.896739325546411
RENT,4.0,EDUCATION,A,6400,8.9,0,0.2,N,4,10.373491181781864
RENT,8.0,MEDICAL,B,6400,9.99,0,0.19,N,2,10.404262840448617
RENT,2.0,HOMEIMPROVEMENT,D,6400,17.49,1,0.19,Y,3,10.439980923050696
MORTGAGE,10.0,EDUCATION,A,5000,6.62,0,0.09,N,2,10.896739325546411
RENT,3.0,MEDICAL,B,6400,12.69,0,0.18,N,4,10.46310334047155
RENT,4.0,DEBTCONSOLIDATION,E,6400,15.95,1,0.22,Y,4,10.275051108968611
MORTGAGE,3.0,PERSONAL,A,15750,6.62,0,0.29,N,4,10.896739325546411
RENT,2.0,EDUCATION,C,6400,10.995555082490686,0,0.18,N,4,10.46310334047155
MORTGAGE,4.0,PERSONAL,A,9600,6.62,0,0.18,N,3,10.896739325546411
MORTGAGE,7.0,EDUCATION,B,4800,12.42,0,0.09,N,2,10.896739325546411
RENT,10.0,MEDICAL,A,6400,5.99,0,0.18,N,3,10.491274217438248
RENT,4.0,DEBTCONSOLIDATION,A,6400,10.995555082490686,0,0.17,N,4,10.51867319162636
MORTGAGE,7.0,MEDICAL,A,6000,6.03,0,0.11,N,4,10.896739325546411
RENT,1.0,PERSONAL,B,6400,9.88,0,0.17,N,2,10.541386258865597
MORTGAGE,2.0,VENTURE,A,7000,6.62,0,0.13,N,3,10.896739325546411
OWN,9.0,EDUCATION,C,15000,10.995555082490686,0,0.28,Y,4,10.896739325546411
MORTGAGE,5.0,MEDICAL,B,7000,10.65,0,0.13,N,4,10.896739325546411
MORTGAGE,5.0,VENTURE,B,8500,12.42,0,0.16,N,2,10.896739325546411
RENT,3.0,VENTURE,A,6400,7.88,0,0.17,N,3,10.545341438708522
RENT,0.0,PERSONAL,B,6400,10.36,0,0.16,N,2,10.584055950889214
RENT,4.0,MEDICAL,C,6400,14.79,0,0.15,N,3,10.633641458725169
OWN,4.0,PERSONAL,B,25000,10.995555082490686,0,0.46,N,3,10.896739325546411
RENT,2.0,DEBTCONSOLIDATION,F,6400,20.62,1,0.17,N,3,10.545341438708522
MORTGAGE,6.0,VENTURE,E,7000,18.64,0,0.13,N,3,10.896739325546411
RENT,2.0,MEDICAL,B,6400,9.67,0,0.14,N,4,10.736396675471232
RENT,1.0,EDUCATION,A,6400,10.995555082490686,0,0.14,N,4,10.742897240074326
MORTGAGE,4.0,MEDICAL,B,15000,11.99,0,0.28,N,2,10.896739325546411
MORTGAGE,4.0,DEBTCONSOLIDATION,B,5000,9.99,0,0.09,N,3,10.896739325546411
MORTGAGE,0.0,EDUCATION,A,15000,5.99,1,0.31,N,2,10.778956289890028
MORTGAGE,7.0,PERSONAL,A,5000,5.42,0,0.09,N,4,10.896739325546411
MORTGAGE,3.0,VENTURE,D,6500,15.99,1,0.14,Y,2,10.778956289890028
MORTGAGE,7.0,EDUCATION,B,5500,10.59,0,0.1,N,4,10.896739325546411
RENT,2.0,DEBTCONSOLIDATION,C,6400,13.47,0,0.13,Y,3,10.778956289890028
MORTGAGE,7.0,DEBTCONSOLIDATION,A,1400,5.42,0,0.03,N,4,10.896739325546411
RENT,0.0,HOMEIMPROVEMENT,B,6400,9.91,0,0.13,N,4,10.819778284410283
MORTGAGE,8.0,PERSONAL,A,2250,8.49,1,0.05,N,3,10.778956289890028
RENT,6.0,EDUCATION,E,6400,20.2,0,0.13,N,2,10.819778284410283
MORTGAGE,8.0,PERSONAL,A,13000,7.49,0,0.24,N,2,10.896739325546411
MORTGAGE,5.0,DEBTCONSOLIDATION,D,18000,15.62,1,0.38,Y,3,10.778956289890028
RENT,3.0,VENTURE,A,6400,6.91,0,0.13,N,2,10.819778284410283
MORTGAGE,8.0,HOMEIMPROVEMENT,B,8500,10.99,0,0.16,N,3,10.896739325546411
RENT,0.0,EDUCATION,B,6400,10.71,0,0.12,N,3,10.915088464214609
MORTGAGE,4.0,EDUCATION,D,5000,15.62,0,0.09,N,2,10.896739325546411
RENT,2.0,MEDICAL,D,6400,10.995555082490686,1,0.13,N,3,10.8036489024804
OWN,2.0,VENTURE,B,2000,10.99,0,0.04,N,3,10.896739325546411
MORTGAGE,7.0,PERSONAL,D,12000,16.49,0,0.22,Y,3,10.896739325546411
MORTGAGE,5.0,PERSONAL,A,8000,7.49,0,0.15,N,4,10.896739325546411
MORTGAGE,3.0,PERSONAL,B,8000,10.99,0,0.15,N,3,10.896739325546411
RENT,2.0,DEBTCONSOLIDATION,A,6400,10.995555082490686,0,0.11,N,4,11.002099841204238
MORTGAGE,7.0,MEDICAL,B,8800,10.99,0,0.16,N,4,10.896739325546411
RENT,3.0,PERSONAL,B,6400,11.71,0,0.1,N,3,11.042953835212504
RENT,2.0,EDUCATION,A,6400,8.49,0,0.1,N,3,11.047041338907707
MORTGAGE,5.0,VENTURE,A,4000,5.42,0,0.07,N,2,10.896739325546411
MORTGAGE,7.0,PERSONAL,A,2000,5.42,0,0.04,N,2,10.896739325546411
MORTGAGE,5.0,VENTURE,A,11000,5.42,0,0.2,N,2,10.896739325546411
RENT,2.0,DEBTCONSOLIDATION,B,6400,10.65,0,0.1,N,2,11.082142548877776
RENT,1.0,VENTURE,B,6400,9.99,0,0.1,N,4,11.082142548877776
RENT,4.0,PERSONAL,D,6400,17.49,0,0.09,N,4,11.156250521031495
MORTGAGE,6.0,DEBTCONSOLIDATION,B,3000,10.0,0,0.06,N,3,10.896739325546411
MORTGAGE,2.0,HOMEIMPROVEMENT,A,13000,6.92,0,0.24,N,4,10.896739325546411
RENT,2.0,EDUCATION,C,6400,13.11,0,0.09,Y,2,11.177452728682098
RENT,5.0,EDUCATION,A,6400,6.91,0,0.09,N,2,11.184421397998191
MORTGAGE,3.0,MEDICAL,A,5000,5.79,0,0.09,N,3,10.896739325546411
RENT,5.0,PERSONAL,D,6400,15.99,0,0.09,Y,2,11.225243392518449
RENT,6.0,EDUCATION,E,6400,16.4,1,0.09,Y,4,11.141861783579396
MORTGAGE,10.0,HOMEIMPROVEMENT,A,7200,5.42,0,0.13,N,2,10.896739325546411
MORTGAGE,2.0,PERSONAL,B,4000,11.11,0,0.07,N,3,10.896739325546411
RENT,4.0,VENTURE,B,6400,10.36,0,0.09,N,4,11.225243392518449
RENT,0.0,EDUCATION,A,6400,7.51,0,0.08,N,3,11.248959919135764
MORTGAGE,9.0,VENTURE,A,8000,6.92,0,0.15,N,4,10.896739325546411
MORTGAGE,4.0,MEDICAL,B,8400,11.11,0,0.16,N,4,10.896739325546411
RENT,6.0,MEDICAL,A,6400,7.49,0,0.08,N,4,11.289781913656018
OWN,5.0,VENTURE,B,20000,10.74,0,0.37,N,2,10.896739325546411
MORTGAGE,5.0,DEBTCONSOLIDATION,B,5100,9.62,0,0.09,N,4,10.896739325546411
RENT,2.0,VENTURE,C,6400,13.23,0,0.07,Y,3,11.44571671527678
RENT,6.0,MEDICAL,A,6400,9.32,0,0.06,N,4,11.608235644774552
MORTGAGE,1.0,EDUCATION,A,6000,6.17,0,0.11,N,4,10.896739325546411
RENT,9.0,VENTURE,D,6400,13.67,0,0.06,N,3,11.612770799939945
RENT,8.0,HOMEIMPROVEMENT,A,6400,6.62,0,0.06,N,2,11.626254150277232
MORTGAGE,6.0,DEBTCONSOLIDATION,B,13200,9.99,0,0.24,N,4,10.896739325546411
MORTGAGE,5.0,EDUCATION,C,12000,12.23,0,0.22,Y,3,10.896739325546411
RENT,0.0,DEBTCONSOLIDATION,B,6800,10.99,0,0.09,N,3,11.258033215341438
MORTGAGE,8.0,HOMEIMPROVEMENT,B,4000,9.99,0,0.07,N,4,10.896739325546411
MORTGAGE,5.0,EDUCATION,B,10000,8.88,0,0.19,N,4,10.896739325546411
RENT,7.0,DEBTCONSOLIDATION,E,6800,20.3,1,0.09,Y,2,11.211820372186306
RENT,1.0,EDUCATION,C,6800,12.99,0,0.08,N,3,11.377792790978733
MORTGAGE,4.0,MEDICAL,B,2700,11.86,0,0.05,N,3,10.896739325546411
MORTGAGE,1.0,MEDICAL,C,4000,13.98,0,0.07,N,4,10.896739325546411
RENT,3.0,DEBTCONSOLIDATION,A,6800,6.03,0,0.05,N,2,11.728036844587177
RENT,0.0,MEDICAL,A,6825,5.42,0,0.28,N,4,10.085809109330082
RENT,0.0,VENTURE,A,6825,7.49,0,0.18,N,2,10.51867319162636
